7.642879137045659466e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.516568461279189206e-01,5.448259919413483976e-01,7.258116574752001560e-01,4.517772189204820599e-01,2.783835060749447199e-01,2.488586650760496732e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
6.788388482015808023e-01,6.440433003334526951e-01,9.882683607802384973e-01,6.495681521377331125e-01,8.002006405305205350e-01,4.639395235723454136e-01,1.000000000000000000e+00,2.891981268130804916e-01,9.276312393045893501e-01,2.829864320622231255e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
6.788388482015808023e-01,6.440433003334526951e-01,9.882683607802384973e-01,6.495681521377331125e-01,8.002006405305205350e-01,4.639395235723454136e-01,1.000000000000000000e+00,2.891981268130804916e-01,9.276312393045893501e-01,2.829864320622231255e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
7.642879137045659466e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.516568461279189206e-01,5.448259919413483976e-01,7.258116574752001560e-01,4.517772189204820599e-01,2.783835060749447199e-01,2.488586650760496732e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
6.426355753124086689e-01,9.895816175831043671e-01,1.000000000000000000e+00,3.714976591826648633e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.950064340386944872e-01,9.239269642382984538e-01,7.540935049835432169e-01,6.903853285273073848e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
5.359426105348449321e-01,6.376765810085496256e-01,0.000000000000000000e+00,9.516871263264210512e-01,2.552796568014349954e-01,1.000000000000000000e+00,4.719895048713638186e-01,5.648415567546760663e-01,1.364165606621428051e-01,4.223693734964195645e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
6.788388482015808023e-01,6.440433003334526951e-01,9.882683607802384973e-01,6.495681521377331125e-01,8.002006405305205350e-01,4.639395235723454136e-01,1.000000000000000000e+00,2.891981268130804916e-01,9.276312393045893501e-01,2.829864320622231255e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,1.000000000000000000e+00,8.050894636118384184e-01,7.847509249653236152e-01,9.633504079364466621e-01,3.877875382808003701e-01,0.000000000000000000e+00,6.559307428339509194e-01,4.731781691053986438e-02,7.089713288321936036e-01,9.846215567831539950e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
4.016343631329928887e-01,9.710117948005581034e-01,6.010974870028197303e-01,9.660350943680591218e-01,2.803180169162529101e-01,3.422632158753090570e-01,9.949796353396277437e-01,1.178548669329281540e-01,5.146675465430259333e-01,3.486259143161746232e-02,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
5.359426105348449321e-01,6.376765810085496256e-01,0.000000000000000000e+00,9.516871263264210512e-01,2.552796568014349954e-01,1.000000000000000000e+00,4.719895048713638186e-01,5.648415567546760663e-01,1.364165606621428051e-01,4.223693734964195645e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
6.426355753124086689e-01,9.895816175831043671e-01,1.000000000000000000e+00,3.714976591826648633e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.950064340386944872e-01,9.239269642382984538e-01,7.540935049835432169e-01,6.903853285273073848e-01,0.000000000000000000e+00,4.034911393437287663e-01,1.344625899871739749e-01,0.000000000000000000e+00,3.066270895588747714e-02,4.537970574002618274e-01,9.758487052786016802e-01,3.814727905485714721e-01,1.577514646982769164e-01,1.132713689281410335e-01,8.098606590982830589e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.307338940154446627e-01,7.217068716482123447e-01,9.740760436731757954e-01,3.609288196287230299e-02,0.000000000000000000e+00,5.763344010974748022e-01,0.000000000000000000e+00,7.452285763680810415e-02,8.480588549515305496e-02,0.000000000000000000e+00,7.125368599960574256e-01,0.000000000000000000e+00,8.734602156087405422e-01,1.698729433876423056e-01,9.555813625796344413e-01,6.736193094533773351e-01,0.000000000000000000e+00,5.985160658016039914e-01,1.000000000000000000e+00,7.169820777213170571e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.931580732246889420e-01,7.162202128111991861e-01,4.252075335729083583e-01,5.817308316410489955e-01,7.398127653030307505e-01,3.453559354239931212e-01,8.579467990443731540e-02,4.976019515091413270e-01,1.000000000000000000e+00,1.661249715787736225e-01,0.000000000000000000e+00,1.439898999005041480e-01,0.000000000000000000e+00,4.184313867378168794e-01,8.579650700415335507e-01,9.574463501332031168e-01,3.452600795799732336e-01,2.476187372351500854e-02,1.214679485138412118e-01,9.382074527537775932e-01,4.526169187272635619e-02,4.597649057886898927e-02,0.000000000000000000e+00,2.850953001527973263e-01,6.126227686489532469e-03,1.000000000000000000e+00,1.352425610019338843e-03,2.904123942763191593e-02,9.933906876088840487e-01,9.957707397299671026e-01,1.759954408652355529e-01,3.280930930988825572e-04,6.197840911958606425e-01,6.385319353293184008e-01,2.242472862071479556e-01,5.252920710816535443e-01,4.127481136485313673e-01,1.000000000000000000e+00,2.174458155387989922e-02,6.347869371006404915e-01,5.456091480007037309e-02,6.790791983823863953e-01
